treeid,datetime,F_kN,strap_ht_m,tilt,diam_cm
GP029,2020-07-29T14:52:39Z,39.75,5.8,3.7,41.4
GP029,2020-07-29T14:52:40Z,39.6,5.8,3.7,41.4
GP029,2020-07-29T14:52:41Z,39.35,5.8,3.7,41.4
GP029,2020-07-29T14:52:42Z,39,5.8,3.8,41.4
GP029,2020-07-29T14:52:43Z,38.55,5.8,3.8,41.4
GP029,2020-07-29T14:52:44Z,38.3,5.8,3.8,41.4
GP029,2020-07-29T14:52:45Z,37.9,5.8,3.8,41.4
GP029,2020-07-29T14:52:46Z,37.75,5.8,3.8,41.4
GP029,2020-07-29T14:52:47Z,37.75,5.8,3.8,41.4
GP029,2020-07-29T14:52:48Z,37.75,5.8,3.8,41.4
GP029,2020-07-29T14:52:49Z,NA,5.8,3.8,41.4
GP029,2020-07-29T14:52:50Z,NA,5.8,3.8,41.4
GP029,2020-07-29T14:52:51Z,NA,5.8,3.8,41.4
GP029,2020-07-29T14:52:52Z,NA,5.8,3.8,41.4
GP029,2020-07-29T14:52:53Z,NA,5.8,3.8,41.4
GP029,2020-07-29T14:52:54Z,NA,5.8,3.9,41.4
GP029,2020-07-29T14:52:55Z,NA,5.8,3.9,41.4
GP029,2020-07-29T14:52:56Z,32.1,5.8,3.9,41.4
GP029,2020-07-29T14:52:57Z,32.1,5.8,3.9,41.4
GP029,2020-07-29T14:52:58Z,31.55,5.8,3.9,41.4
GP029,2020-07-29T14:52:59Z,31.2,5.8,4,41.4
GP029,2020-07-29T14:53:00Z,30.7,5.8,4,41.4
GP029,2020-07-29T14:53:01Z,30.3,5.8,4,41.4
GP029,2020-07-29T14:53:02Z,30.3,5.8,4.1,41.4
GP029,2020-07-29T14:53:03Z,29.6,5.8,4.1,41.4
GP029,2020-07-29T14:53:04Z,29.6,5.8,4.1,41.4
GP029,2020-07-29T14:53:05Z,28.65,5.8,4.2,41.4
GP029,2020-07-29T14:53:06Z,28,5.8,4.2,41.4
GP029,2020-07-29T14:53:07Z,27.05,5.8,4.2,41.4
GP029,2020-07-29T14:53:08Z,26.25,5.8,4.2,41.4
GP029,2020-07-29T14:53:09Z,25.35,5.8,4.2,41.4
GP029,2020-07-29T14:53:10Z,24.3,5.8,4.2,41.4
GP029,2020-07-29T14:53:11Z,24.3,5.8,4.3,41.4
GP029,2020-07-29T14:53:12Z,24.3,5.8,4.3,41.4
GP029,2020-07-29T14:53:13Z,19.1,5.8,4.3,41.4
GP029,2020-07-29T14:53:14Z,19.1,5.8,4.3,41.4
GP029,2020-07-29T14:53:15Z,16.85,5.8,4.4,41.4
GP029,2020-07-29T14:53:16Z,16.1,5.8,4.4,41.4
GP029,2020-07-29T14:53:17Z,14.7,5.8,4.6,41.4
GP029,2020-07-29T14:53:18Z,13.55,5.8,4.8,41.4
GP029,2020-07-29T14:53:19Z,12.3,5.8,5.4,41.4
GP029,2020-07-29T14:53:20Z,10.8,5.8,6.2,41.4
GP029,2020-07-29T14:53:21Z,8.45,5.8,6.8,41.4
GP029,2020-07-29T14:53:22Z,8.45,5.8,7.5,41.4
GP029,2020-07-29T14:53:23Z,4.65,5.8,8.6,41.4
GP029,2020-07-29T14:53:24Z,2.6,5.8,9.7,41.4
GP029,2020-07-29T14:53:25Z,2.6,5.8,25.8,41.4
GP029,2020-07-29T14:53:26Z,NA,5.8,35.3,41.4
GP029,2020-07-29T14:53:27Z,NA,5.8,47.1,41.4
GP029,2020-07-29T14:53:28Z,NA,5.8,47.3,41.4
GP029,2020-07-29T14:53:29Z,NA,5.8,48.2,41.4
GP029,2020-07-29T14:53:30Z,NA,5.8,47.5,41.4
GP029,2020-07-29T14:53:31Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:32Z,NA,5.8,47.7,41.4
GP029,2020-07-29T14:53:33Z,NA,5.8,47.7,41.4
GP029,2020-07-29T14:53:34Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:35Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:36Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:37Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:38Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:39Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:40Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:41Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:42Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:43Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:44Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:45Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:46Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:47Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:48Z,NA,5.8,47.6,41.4
GP029,2020-07-29T14:53:49Z,NA,5.8,47.5,41.4
GP029,2020-07-29T14:53:50Z,NA,5.8,47.5,41.4
GP029,2020-07-29T14:53:51Z,NA,5.8,47.5,41.4
GP029,2020-07-29T14:53:52Z,NA,5.8,47.5,41.4
GP029,2020-07-29T14:53:53Z,NA,5.8,47.5,41.4
GP029,2020-07-29T14:53:54Z,NA,5.8,47.5,41.4
GP029,2020-07-29T14:53:55Z,NA,5.8,47.5,41.4
GP029,2020-07-29T14:53:56Z,NA,5.8,47.5,41.4
GP029,2020-07-29T14:53:57Z,NA,5.8,47.5,41.4
GP029,2020-07-29T14:53:58Z,NA,5.8,47.5,41.4
GP029,2020-07-29T14:53:59Z,NA,5.8,47.5,41.4
